Department,ProgramLevel,Year,BatchYear,RegisterNumber,Student Name,Email
B.Sc Information Technology,UG,2,25,82302530308,Manav Kumar,82302530308@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530309,Aditya Menon,82302530309@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530310,Rajat Pandey,82302530310@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530311,Divya Mukherjee,82302530311@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530312,Keerthi Iyer,82302530312@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530313,Pooja Chopra,82302530313@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530314,Ritvik Chaudhary,82302530314@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530315,Karthik Chaudhary,82302530315@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530316,Mohammed Chopra,82302530316@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530317,Shruti Verma,82302530317@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530318,Lavanya Bhatt,82302530318@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530319,Ayaan Shetty,82302530319@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530320,Vaishnavi Kumar,82302530320@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530321,Divya Shukla,82302530321@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530322,Karthik Bhatt,82302530322@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530323,Atharv Mukherjee,82302530323@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530324,Nandini Singh,82302530324@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530325,Lavanya Mehta,82302530325@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530326,Vivaan Singh,82302530326@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530327,Vaishnavi Shukla,82302530327@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530328,Harsh Mukherjee,82302530328@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530329,Divya Mehta,82302530329@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530330,Nandini Chaudhary,82302530330@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530331,Keerthi Kulkarni,82302530331@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530332,Nandini Gupta,82302530332@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530333,Nikhil Singh,82302530333@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530334,Sneha Gowda,82302530334@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530335,Mohammed Kapoor,82302530335@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530336,Keerthi Iyer,82302530336@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530337,Harini Dutta,82302530337@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530338,Rohan Patel,82302530338@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530339,Bhavya Shukla,82302530339@hicas.ac.in
B.Sc Information Technology,UG,2,25,82302530340,Vikram Chopra,82302530340@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430301,Pranav Banerjee,82302430301@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430302,Sneha Bhatt,82302430302@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430303,Rohan Gupta,82302430303@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430304,Vivaan Chaudhary,82302430304@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430305,Kabir Kapoor,82302430305@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430306,Harsh Das,82302430306@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430307,Keerthi Nair,82302430307@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430308,Shruti Das,82302430308@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430309,Yash Mishra,82302430309@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430310,Diya Kapoor,82302430310@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430311,Saanvi Banerjee,82302430311@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430312,Myra Rao,82302430312@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430313,Vivaan Reddy,82302430313@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430314,Lavanya Das,82302430314@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430315,Dhruv Yadav,82302430315@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430316,Sanjay Iyer,82302430316@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430317,Mohammed Shetty,82302430317@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430318,Manav Chopra,82302430318@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430319,Aarohi Mukherjee,82302430319@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430320,Abhinav Mehta,82302430320@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430321,Meera Jain,82302430321@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430322,Sai Kapoor,82302430322@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430323,Pooja Yadav,82302430323@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430324,Kabir Das,82302430324@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430325,Aditya Gowda,82302430325@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430326,Manav Sharma,82302430326@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430327,Jiya Shukla,82302430327@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430328,Nandini Verma,82302430328@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430329,Saanvi Kulkarni,82302430329@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430330,Vaishnavi Kulkarni,82302430330@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430331,Riya Patel,82302430331@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430332,Rajat Mehta,82302430332@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430333,Arjun Chaudhary,82302430333@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430334,Tara Rao,82302430334@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430335,Advika Rao,82302430335@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430336,Riya Bhatt,82302430336@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430337,Sai Kulkarni,82302430337@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430338,Pooja Menon,82302430338@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430339,Diya Menon,82302430339@hicas.ac.in
B.Sc Information Technology,UG,3,24,82302430340,Riya Mehta,82302430340@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630401,Abhinav Kapoor,82302630401@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630402,Ishita Menon,82302630402@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630403,Sara Kumar,82302630403@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630404,Kabir Mehta,82302630404@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630405,Riya Kapoor,82302630405@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630406,Saanvi Kulkarni,82302630406@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630407,Pooja Singh,82302630407@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630408,Advika Yadav,82302630408@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630409,Pranav Kapoor,82302630409@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630410,Sara Banerjee,82302630410@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630411,Aarav Menon,82302630411@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630412,Rakesh Patel,82302630412@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630413,Manav Mukherjee,82302630413@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630414,Ira Shetty,82302630414@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630415,Pari Rao,82302630415@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630416,Vikram Bose,82302630416@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630417,Krishna Chaudhary,82302630417@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630418,Ritvik Jain,82302630418@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630419,Aadhya Mukherjee,82302630419@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630420,Pooja Mukherjee,82302630420@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630421,Vaishnavi Singh,82302630421@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630422,Riya Nair,82302630422@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630423,Rakesh Jain,82302630423@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630424,Riya Mishra,82302630424@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630425,Advika Rao,82302630425@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630426,Reyansh Banerjee,82302630426@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630427,Anjali Gupta,82302630427@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630428,Saanvi Menon,82302630428@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630429,Rohan Mukherjee,82302630429@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630430,Kabir Kumar,82302630430@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630431,Vivaan Iyer,82302630431@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630432,Karthik Dutta,82302630432@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630433,Advika Bhatt,82302630433@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630434,Shruti Nair,82302630434@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630435,Vikram Mehta,82302630435@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630436,Lavanya Mishra,82302630436@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630437,Anika Patel,82302630437@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630438,Prisha Gowda,82302630438@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630439,Sameer Dutta,82302630439@hicas.ac.in
B.Sc Computer Technology,UG,1,26,82302630440,Siddharth Gupta,82302630440@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530401,Shaurya Mishra,82302530401@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530402,Ishita Sharma,82302530402@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530403,Pooja Pillai,82302530403@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530404,Keerthi Pillai,82302530404@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530405,Lavanya Reddy,82302530405@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530406,Shruti Mehta,82302530406@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530407,Rohan Singh,82302530407@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530408,Nandini Gowda,82302530408@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530409,Jiya Bose,82302530409@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530410,Vihaan Verma,82302530410@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530411,Karthik Shukla,82302530411@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530412,Harini Reddy,82302530412@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530413,Vikram Kumar,82302530413@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530414,Nandini Bose,82302530414@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530415,Riya Jain,82302530415@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530416,Sara Shetty,82302530416@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530417,Abhinav Pillai,82302530417@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530418,Pooja Bose,82302530418@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530419,Advika Banerjee,82302530419@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530420,Aarohi Pandey,82302530420@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530421,Diya Mehta,82302530421@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530422,Aditi Shukla,82302530422@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530423,Sara Bose,82302530423@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530424,Pooja Singh,82302530424@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530425,Vaishnavi Bhatt,82302530425@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530426,Aadhya Bose,82302530426@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530427,Sanjay Pillai,82302530427@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530428,Karthik Banerjee,82302530428@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530429,Navya Das,82302530429@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530430,Shruti Pillai,82302530430@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530431,Jiya Dutta,82302530431@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530432,Navya Gupta,82302530432@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530433,Nikhil Bose,82302530433@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530434,Arjun Gowda,82302530434@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530435,Rakesh Gupta,82302530435@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530436,Nikhil Rao,82302530436@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530437,Abhinav Pandey,82302530437@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530438,Myra Nair,82302530438@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530439,Ishaan Kumar,82302530439@hicas.ac.in
B.Sc Computer Technology,UG,2,25,82302530440,Rohan Kapoor,82302530440@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430401,Ishita Kumar,82302430401@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430402,Prisha Patel,82302430402@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430403,Arjun Mehta,82302430403@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430404,Ayaan Rao,82302430404@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430405,Myra Bose,82302430405@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430406,Ayaan Iyer,82302430406@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430407,Ritvik Banerjee,82302430407@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430408,Ayaan Kapoor,82302430408@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430409,Pooja Pillai,82302430409@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430410,Ira Gowda,82302430410@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430411,Vivaan Bhatt,82302430411@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430412,Lavanya Pillai,82302430412@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430413,Anika Kapoor,82302430413@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430414,Aadhya Sharma,82302430414@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430415,Yash Menon,82302430415@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430416,Anjali Kapoor,82302430416@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430417,Harini Pandey,82302430417@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430418,Aditi Mehta,82302430418@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430419,Myra Kulkarni,82302430419@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430420,Vaishnavi Verma,82302430420@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430421,Nandini Shetty,82302430421@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430422,Pooja Gupta,82302430422@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430423,Anaya Gupta,82302430423@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430424,Nikhil Mehta,82302430424@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430425,Anaya Sharma,82302430425@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430426,Sameer Rao,82302430426@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430427,Riya Chaudhary,82302430427@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430428,Nandini Kapoor,82302430428@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430429,Aarohi Singh,82302430429@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430430,Aditi Bose,82302430430@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430431,Tara Kumar,82302430431@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430432,Advika Verma,82302430432@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430433,Vivaan Shukla,82302430433@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430434,Siddharth Yadav,82302430434@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430435,Anika Chaudhary,82302430435@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430436,Vivaan Nair,82302430436@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430437,Pari Mehta,82302430437@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430438,Ishaan Bhatt,82302430438@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430439,Vikram Singh,82302430439@hicas.ac.in
B.Sc Computer Technology,UG,3,24,82302430440,Vihaan Das,82302430440@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630501,Sameer Rao,82302630501@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630502,Ritvik Bose,82302630502@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630503,Abhinav Rao,82302630503@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630504,Anjali Pandey,82302630504@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630505,Sameer Das,82302630505@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630506,Anjali Banerjee,82302630506@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630507,Ayaan Das,82302630507@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630508,Aditi Nair,82302630508@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630509,Aadhya Sharma,82302630509@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630510,Vaishnavi Verma,82302630510@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630511,Vihaan Chopra,82302630511@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630512,Rohan Mishra,82302630512@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630513,Arjun Pillai,82302630513@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630514,Pari Iyer,82302630514@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630515,Anjali Sharma,82302630515@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630516,Karthik Patel,82302630516@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630517,Aditi Sharma,82302630517@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630518,Advika Kumar,82302630518@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630519,Karthik Kumar,82302630519@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630520,Aadhya Chaudhary,82302630520@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630521,Sai Yadav,82302630521@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630522,Ritvik Bose,82302630522@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630523,Ishita Das,82302630523@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630524,Shruti Chopra,82302630524@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630525,Atharv Shetty,82302630525@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630526,Meera Kulkarni,82302630526@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630527,Prisha Reddy,82302630527@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630528,Shruti Banerjee,82302630528@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630529,Atharv Menon,82302630529@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630530,Mohammed Yadav,82302630530@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630531,Vivaan Shukla,82302630531@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630532,Pranav Yadav,82302630532@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630533,Saanvi Shukla,82302630533@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630534,Sameer Kapoor,82302630534@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630535,Prisha Patel,82302630535@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630536,Arjun Yadav,82302630536@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630537,Ishita Banerjee,82302630537@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630538,Navya Gupta,82302630538@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630539,Mohammed Gowda,82302630539@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,1,26,82302630540,Shruti Menon,82302630540@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,2,25,82302530501,Harini Chaudhary,82302530501@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,2,25,82302530502,Meera Mukherjee,82302530502@hicas.ac.in
B.Sc CS with Cognitive Systems,UG,2,25,82302530503,Sai Mukherjee,82302530503@hicas.ac.in
